FrameNumber,EAR,EyeState
2395,0.343430483,Open
2396,0.335458193,Open
2397,0.365835867,Open
2398,0.359491239,Open
2399,0.359462552,Open
2400,0.377596753,Open
2401,0.351829244,Open
2402,0.36075091,Open
2403,0.3714551,Open
2404,0.368654712,Open
2405,0.36580977,Open
2406,0.362243282,Open
2407,0.353764715,Open
2408,0.346194877,Open
2409,0.355762493,Open
2410,0.355579049,Open
2411,0.3555416,Open
2412,0.371007727,Open
2413,0.367017678,Open
2414,0.367787429,Open
2415,0.347692263,Open
2416,0.35734938,Open
2417,0.339892656,Open
2418,0.36526637,Open
2419,0.34313066,Open
2420,0.335869849,Open
2421,0.34166216,Open
2422,0.341487629,Open
2423,0.337504532,Open
2424,0.336437794,Open
2425,0.330402817,Open
2426,0.335421733,Open
2427,0.322153075,Open
2428,0.331230578,Open
2429,0.336450048,Open
2430,0.323912163,Open
2431,0.335717314,Open
2432,0.335924029,Open
2433,0.347251432,Open
2434,0.346856287,Open
2435,0.318291332,Open
2436,0.330611825,Open
2437,0.316977468,Open
2438,0.319361706,Open
2439,0.324587182,Open
2440,0.325368958,Open
2441,0.313690834,Open
2442,0.315488413,Open
2443,0.303404842,Open
2444,0.315020905,Open
2445,0.310812986,Open
2446,0.311350307,Open
2447,0.330098061,Open
2448,0.295000858,Open
2449,0.305536232,Open
2450,0.325831812,Open
2451,0.323885461,Open
2452,0.312941523,Open
2453,0.316627062,Open
2454,0.333835842,Open
2455,0.323925993,Open
2456,0.320564175,Open
2457,0.331105525,Open
2458,0.311432044,Open
2459,0.314966109,Open
2460,0.311925543,Open
2461,0.314848931,Open
2462,0.327627496,Open
2463,0.309689355,Open
2464,0.331426836,Open
2465,0.325679608,Open
2466,0.182033166,Blink
2467,0.113657944,Blink
2468,0.120541436,Blink
2469,0.141368197,Blink
2470,0.222657666,Blink
2471,0.256090949,Blink
2472,0.288923936,Open
2473,0.293649746,Open
2474,0.290477071,Open
2475,0.306609012,Open
2476,0.290857678,Open
2477,0.29273246,Open
2478,0.31246329,Open
2479,0.290676066,Open
2480,0.287738167,Open
2481,0.288474156,Open
2482,0.2931568,Open
2483,0.31386971,Open
2484,0.303664871,Open
2485,0.313481964,Open
2486,0.298250957,Open
2487,0.298024242,Open
2488,0.310077895,Open
2489,0.292624777,Open
2490,0.303071952,Open
2491,0.310053397,Open
2492,0.299134182,Open
2493,0.161274254,Blink
2494,0.123347535,Blink
2495,0.120494141,Blink
2496,0.15018094,Blink
2497,0.20959358,Blink
2498,0.25867638,Open
2499,0.293584525,Open
2500,0.299376858,Open
2501,0.303598607,Open
2502,0.299140081,Open
2503,0.307142605,Open
2504,0.303442029,Open
2505,0.302076318,Open
2506,0.315226959,Open
2507,0.295606939,Open
2508,0.306553891,Open
2509,0.157537609,Blink
2510,0.134302239,Blink
2511,0.15141316,Blink
2512,0.101411817,Blink
2513,0.119898097,Blink
2514,0.149378348,Blink
2515,0.181798795,Blink
2516,0.222903588,Blink
2517,0.256233173,Open
2518,0.266586268,Open
2519,0.274788717,Open
2520,0.272092304,Open
2521,0.271144991,Open
2522,0.286569299,Open
2523,0.254199497,Open
2524,0.137782503,Blink
2525,0.120458393,Blink
2526,0.117792553,Blink
2527,0.131332352,Blink
2528,0.175496371,Blink
2529,0.201673981,Blink
2530,0.236007465,Blink
2531,0.221902165,Open
2532,0.252000764,Open
2533,0.271265738,Open
2534,0.289140114,Open
2535,0.289466189,Open
2536,0.272766332,Open
2537,0.269476291,Open
2538,0.256158598,Open
2539,0.274752305,Open
2540,0.267403729,Open
2541,0.262263118,Open
2542,0.272072704,Open
2543,0.283451945,Open
2544,0.292322144,Open
2545,0.284266099,Open
2546,0.285736157,Open
2547,0.273391351,Open
2548,0.295401721,Open
2549,0.287708084,Open
2550,0.275416003,Open
2551,0.298898421,Open
2552,0.282203835,Open
2553,0.287109474,Open
2554,0.282150605,Open
2555,0.294208559,Open
2556,0.282668535,Open
2557,0.297529846,Open
2558,0.286181965,Open
2559,0.311457292,Open
2560,0.327253804,Open
2561,0.308763076,Open
2562,0.307894621,Open
2563,0.315630641,Open
2564,0.31903525,Open
2565,0.308086925,Open
2566,0.297752405,Open
2567,0.315186566,Open
2568,0.308642305,Open
2569,0.305804445,Open
2570,0.324033276,Open
2571,0.324610052,Open
2572,0.314913129,Open
2573,0.31106071,Open
2574,0.317928744,Open
2575,0.307934765,Open
2576,0.313098759,Open
2577,0.326550437,Open
2578,0.327413381,Open
2579,0.305131782,Open
2580,0.311102541,Open
2581,0.312429762,Open
2582,0.345580454,Open
2583,0.329251473,Open
2584,0.317128167,Open
2585,0.323725495,Open
2586,0.323998877,Open
2587,0.323222567,Open
2588,0.318017225,Open
2589,0.324610052,Open
2590,0.328646609,Open
2591,0.317747776,Open
2592,0.311593077,Open
2593,0.339098323,Open
2594,0.323224497,Open
2595,0.325316208,Open
2596,0.318173597,Open
2597,0.338795792,Open
2598,0.327268724,Open
2599,0.354970242,Open
2600,0.329843278,Open
2601,0.33037036,Open
2602,0.348332889,Open
2603,0.343990544,Open
2604,0.34348404,Open
2605,0.326655956,Open
2606,0.326655956,Open
2607,0.339874347,Open
2608,0.330651363,Open
2609,0.348647913,Open
2610,0.346979607,Open
2611,0.347143608,Open
2612,0.349478557,Open
2613,0.344678933,Open
2614,0.355249258,Open
2615,0.358413551,Open
2616,0.354380203,Open
2617,0.333613092,Open
2618,0.346779184,Open
2619,0.355928079,Open
2620,0.354620646,Open
2621,0.354454065,Open
2622,0.357687769,Open
2623,0.359164372,Open
2624,0.356758277,Open
2625,0.293454766,Open
2626,0.15450596,Blink
2627,0.146013023,Blink
2628,0.149535523,Blink
2629,0.165150158,Blink
2630,0.214645159,Blink
2631,0.262686602,Open
2632,0.29577489,Open
2633,0.32057716,Open
2634,0.318110896,Open
2635,0.320859374,Open
2636,0.323525835,Open
2637,0.360117866,Open
2638,0.353655445,Open
2639,0.347580526,Open
2640,0.365964836,Open
2641,0.357057885,Open
2642,0.347824637,Open
2643,0.345436884,Open
2644,0.358689355,Open
2645,0.366892403,Open
2646,0.344631264,Open
2647,0.362892315,Open
2648,0.358913238,Open
2649,0.363746252,Open
2650,0.356013918,Open
2651,0.346663663,Open
2652,0.360449905,Open
2653,0.362647584,Open
2654,0.344534936,Open
2655,0.345074654,Open
2656,0.344591353,Open
2657,0.341568825,Open
2658,0.353170166,Open
2659,0.368207944,Open
2660,0.35698135,Open
2661,0.344722572,Open
2662,0.355415278,Open
2663,0.358666727,Open
2664,0.349582087,Open
2665,0.346149292,Open
2666,0.356091704,Open
2667,0.342528859,Open
2668,0.367403153,Open
2669,0.353206061,Open
2670,0.362612362,Open
2671,0.359302539,Open
2672,0.352153285,Open
2673,0.352859336,Open
2674,0.362964966,Open
2675,0.358423593,Open
2676,0.359167306,Open
2677,0.358449555,Open
2678,0.358761687,Open
2679,0.358043442,Open
2680,0.360946407,Open
2681,0.366297913,Open
2682,0.361891579,Open
2683,0.347626205,Open
2684,0.361207905,Open
2685,0.362430651,Open
2686,0.35165955,Open
2687,0.372086978,Open
2688,0.368294089,Open
2689,0.365711481,Open
2690,0.363489973,Open
2691,0.354225052,Open
2692,0.356985029,Open
2693,0.372056158,Open
2694,0.359251235,Open
2695,0.366143749,Open
2696,0.321394051,Open
2697,0.176959237,Blink
2698,0.137991312,Blink
2699,0.152782588,Blink
2700,0.19518825,Blink
2701,0.235688953,Open
2702,0.259893819,Open
2703,0.284235319,Open
2704,0.282010701,Open
2705,0.282365584,Open
2706,0.290207888,Open
2707,0.29188101,Open
2708,0.274055683,Open
2709,0.281594003,Open
2710,0.267934154,Open
2711,0.278528829,Open
2712,0.28865876,Open
2713,0.274109554,Open
2714,0.260005963,Open
2715,0.278980455,Open
2716,0.276743512,Open
2717,0.275883814,Open
2718,0.274055683,Open
2719,0.288509059,Open
2720,0.254439822,Open
2721,0.259467837,Open
2722,0.266165424,Open
2723,0.260537088,Open
2724,0.279587685,Open
2725,0.260950168,Open
2726,0.249551947,Open
2727,0.277572051,Open
2728,0.26231967,Open
2729,0.274101967,Open
2730,0.261324199,Open
2731,0.252283708,Open
2732,0.26841441,Open
2733,0.27827535,Open
2734,0.279844114,Open
2735,0.279193861,Open
2736,0.30044145,Open
2737,0.299661205,Open
2738,0.325093466,Open
2739,0.313902844,Open
2740,0.31332742,Open
2741,0.304748583,Open
2742,0.309018697,Open
2743,0.319752605,Open
2744,0.313846701,Open
2745,0.326832571,Open
2746,0.310083724,Open
2747,0.320983029,Open
2748,0.325978153,Open
2749,0.33416343,Open
2750,0.310123489,Open
2751,0.335277072,Open
2752,0.31780139,Open
2753,0.31958428,Open
2754,0.337508377,Open
2755,0.195237158,Blink
2756,0.122398471,Blink
2757,0.106404806,Blink
2758,0.136551752,Blink
2759,0.185114963,Blink
2760,0.234022626,Blink
2761,0.268775153,Open
2762,0.274392576,Open
2763,0.289791025,Open
2764,0.282542039,Open
2765,0.289879619,Open
2766,0.293311983,Open
2767,0.27385385,Open
2768,0.28195342,Open
2769,0.279234745,Open
2770,0.263705718,Open
2771,0.29928184,Open
2772,0.290411323,Open
2773,0.310577931,Open
2774,0.312034543,Open
2775,0.301559132,Open
2776,0.323100416,Open
2777,0.310007516,Open
2778,0.317488525,Open
2779,0.326477541,Open
2780,0.315741138,Open
2781,0.326619967,Open
2782,0.31918812,Open
2783,0.31212001,Open
2784,0.310421989,Open
2785,0.306955621,Open
2786,0.315741699,Open
2787,0.324997579,Open
2788,0.312152778,Open
2789,0.326241135,Open
2790,0.315331527,Open
2791,0.335295269,Open
2792,0.326390008,Open
2793,0.324827948,Open
2794,0.315481446,Open
2795,0.328182564,Open
2796,0.317860546,Open
2797,0.326619967,Open
2798,0.322693784,Open
2799,0.322874699,Open
2800,0.32103088,Open
2801,0.32823377,Open
2802,0.341382313,Open
2803,0.326438675,Open
2804,0.314227548,Open
2805,0.317695998,Open
2806,0.311960896,Open
2807,0.310039037,Open
2808,0.313887318,Open
2809,0.303355505,Open
2810,0.317133737,Open
2811,0.315600398,Open
2812,0.310691128,Open
2813,0.319275096,Open
2814,0.30512432,Open
2815,0.306608557,Open
2816,0.295721487,Open
2817,0.293769647,Open
2818,0.309853793,Open
2819,0.301242233,Open
2820,0.304311216,Open
2821,0.30489225,Open
2822,0.293640831,Open
2823,0.28260399,Open
2824,0.290378826,Open
2825,0.302113215,Open
2826,0.293534249,Open
2827,0.2912362,Open
2828,0.293885132,Open
2829,0.289115864,Open
2830,0.288344962,Open
2831,0.285331933,Open
2832,0.288357047,Open
2833,0.293695404,Open
2834,0.273709299,Open
2835,0.268716705,Open
2836,0.282196446,Open
2837,0.289340648,Open
2838,0.298156696,Open
2839,0.314022803,Open
2840,0.278277203,Open
2841,0.294536532,Open
2842,0.299403147,Open
2843,0.295076008,Open
2844,0.292832696,Open
2845,0.294912184,Open
2846,0.298078284,Open
2847,0.287402063,Open
2848,0.291420457,Open
2849,0.283610096,Open
2850,0.281364439,Open
2851,0.294211871,Open
2852,0.297852902,Open
2853,0.294912184,Open
2854,0.289971376,Open
2855,0.2852759,Open
2856,0.284981025,Open
2857,0.278560611,Open
2858,0.275644085,Open
2859,0.277078312,Open
2860,0.291543994,Open
2861,0.280961212,Open
2862,0.28352464,Open
2863,0.298785405,Open
2864,0.308648684,Open
2865,0.328697636,Open
2866,0.307238805,Open
2867,0.313209511,Open
2868,0.308238678,Open
2869,0.323904926,Open
2870,0.31598924,Open
2871,0.29928037,Open
2872,0.301204349,Open
2873,0.283970773,Open
2874,0.303850446,Open
2875,0.306292606,Open
2876,0.302607742,Open
2877,0.297415232,Open
2878,0.293855156,Open
2879,0.300090604,Open
2880,0.303884797,Open
2881,0.305995607,Open
2882,0.305355384,Open
2883,0.224410813,Blink
2884,0.114665479,Blink
2885,0.097343218,Blink
2886,0.11411507,Blink
2887,0.129738297,Blink
2888,0.168338268,Blink
2889,0.196312898,Blink
2890,0.221518808,Blink
2891,0.245050375,Open
2892,0.251009479,Open
2893,0.257995212,Open
2894,0.266394242,Open
2895,0.27393723,Open
2896,0.275092484,Open
2897,0.285848297,Open
2898,0.284586548,Open
2899,0.299138192,Open
2900,0.30052371,Open
2901,0.316109255,Open
2902,0.317544552,Open
2903,0.324919564,Open
2904,0.310671392,Open
2905,0.318488581,Open
2906,0.305017388,Open
2907,0.307228324,Open
2908,0.311109366,Open
2909,0.292744806,Open
2910,0.30395581,Open
2911,0.310920231,Open
2912,0.324630956,Open
2913,0.310563522,Open
2914,0.3109945,Open
2915,0.311394149,Open
2916,0.320150604,Open
2917,0.310606061,Open
2918,0.307802794,Open
2919,0.298572415,Open
2920,0.315957631,Open
2921,0.32423921,Open
2922,0.328569216,Open
2923,0.332352466,Open
2924,0.322841632,Open
2925,0.312152778,Open
2926,0.328611767,Open
2927,0.325251582,Open
2928,0.330976982,Open
2929,0.338068182,Open
2930,0.336108717,Open
2931,0.356729695,Open
2932,0.334112567,Open
2933,0.344606443,Open
2934,0.334021709,Open
2935,0.336034081,Open
2936,0.339319771,Open
2937,0.343357115,Open
2938,0.355526907,Open
2939,0.350380518,Open
2940,0.330540285,Open
2941,0.352177518,Open
2942,0.343099532,Open
2943,0.346576712,Open
2944,0.355690124,Open
2945,0.348917015,Open
2946,0.357541715,Open
2947,0.349272609,Open
2948,0.363905533,Open
2949,0.350135183,Open
2950,0.327580274,Open
2951,0.342973441,Open
2952,0.349972722,Open
2953,0.325468272,Open
2954,0.360614886,Open
2955,0.346944371,Open
2956,0.33245145,Open
2957,0.330933102,Open
2958,0.350308582,Open
2959,0.350542979,Open
2960,0.3470331,Open
2961,0.347305667,Open
2962,0.357777668,Open
2963,0.35013594,Open
2964,0.357941183,Open
2965,0.361160564,Open
2966,0.352341615,Open
2967,0.348163825,Open
2968,0.364247404,Open
2969,0.34818377,Open
2970,0.349555111,Open
2971,0.350333896,Open
2972,0.352501168,Open
2973,0.366396731,Open
2974,0.347043687,Open
2975,0.35331884,Open
2976,0.364038599,Open
2977,0.366640026,Open
2978,0.34570142,Open
2979,0.353602558,Open
2980,0.357777668,Open
2981,0.347868439,Open
2982,0.361518371,Open
2983,0.35663084,Open
2984,0.357675735,Open
2985,0.357897863,Open
2986,0.341534753,Open
2987,0.352396052,Open
2988,0.347366055,Open
2989,0.35768508,Open
2990,0.35579856,Open
2991,0.366955642,Open
2992,0.358578701,Open
2993,0.366485824,Open
2994,0.358594471,Open
2995,0.349518656,Open
2996,0.353778261,Open
2997,0.352130896,Open
2998,0.348230388,Open
2999,0.356062505,Open
3000,0.346781113,Open
3001,0.355690635,Open
3002,0.336138349,Open
3003,0.343425333,Open
3004,0.341822053,Open
3005,0.339387988,Open
3006,0.190151045,Blink
3007,0.138161919,Blink
3008,0.137480587,Blink
3009,0.144818422,Blink
3010,0.205824093,Blink
3011,0.228755259,Blink
3012,0.275868223,Open
3013,0.301537448,Open
3014,0.320411053,Open
3015,0.30952604,Open
3016,0.323749585,Open
3017,0.308514812,Open
3018,0.327360499,Open
3019,0.324808024,Open
3020,0.355119885,Open
3021,0.352538981,Open
3022,0.349105684,Open
3023,0.355853853,Open
3024,0.359848485,Open
3025,0.351496916,Open
3026,0.361668176,Open
3027,0.349127487,Open
3028,0.378973132,Open
3029,0.360132462,Open
3030,0.353827499,Open
3031,0.347326419,Open
3032,0.324096719,Open
3033,0.314828386,Open
3034,0.329290096,Open
3035,0.326187469,Open
3036,0.308376981,Open
3037,0.309142849,Open
3038,0.309696447,Open
3039,0.336820348,Open
3040,0.307124453,Open
3041,0.321781955,Open
3042,0.338020127,Open
3043,0.321781955,Open
3044,0.316490567,Open
3045,0.314646553,Open
3046,0.307711885,Open
3047,0.175334152,Blink
3048,0.146731616,Blink
3049,0.148055661,Blink
3050,0.19449429,Blink
3051,0.223290299,Blink
3052,0.256584768,Open
3053,0.278853279,Open
3054,0.317988479,Open
3055,0.293753944,Open
3056,0.316127435,Open
3057,0.305513816,Open
3058,0.321683668,Open
3059,0.343425333,Open
3060,0.316558107,Open
3061,0.315739088,Open
3062,0.305324681,Open
3063,0.318697901,Open
3064,0.325041715,Open
3065,0.332653756,Open
3066,0.320290041,Open
3067,0.329429171,Open
3068,0.332597443,Open
3069,0.308778128,Open
3070,0.311190767,Open
3071,0.316212236,Open
3072,0.332306994,Open
3073,0.329637278,Open
3074,0.318528057,Open
3075,0.32179771,Open
3076,0.321913336,Open
3077,0.31481083,Open
3078,0.321724153,Open
3079,0.332480375,Open
3080,0.343371887,Open
3081,0.335924731,Open
3082,0.33755967,Open
3083,0.350169175,Open
3084,0.351018552,Open
3085,0.337186581,Open
3086,0.351791299,Open
3087,0.343754819,Open
3088,0.35323191,Open
3089,0.344581668,Open
3090,0.373372395,Open
3091,0.369163617,Open
3092,0.370482903,Open
3093,0.343534453,Open
3094,0.359925021,Open
3095,0.345800183,Open
3096,0.349963843,Open
3097,0.357221185,Open
3098,0.359500279,Open
3099,0.355333613,Open
3100,0.348447246,Open
3101,0.356158514,Open
3102,0.351815529,Open
3103,0.352266856,Open
3104,0.357380435,Open
3105,0.35578389,Open
3106,0.34782274,Open
3107,0.340543553,Open
3108,0.332194512,Open
3109,0.336023487,Open
3110,0.35165543,Open
3111,0.350107803,Open
3112,0.351382619,Open
3113,0.351770278,Open
3114,0.349918592,Open
3115,0.350453967,Open
3116,0.35535323,Open
3117,0.36222704,Open
3118,0.347682734,Open
3119,0.332119602,Open
3120,0.350963608,Open
3121,0.34783254,Open
3122,0.342846127,Open
3123,0.340719418,Open
3124,0.342796248,Open
3125,0.346043509,Open
3126,0.354893329,Open
3127,0.355051799,Open
3128,0.353097156,Open
3129,0.368250822,Open
3130,0.378724988,Open
3131,0.347673389,Open
3132,0.368546917,Open
3133,0.36216543,Open
3134,0.36834593,Open
3135,0.369023385,Open
3136,0.34783254,Open
3137,0.344353698,Open
3138,0.363748732,Open
3139,0.338616296,Open
3140,0.35168512,Open
3141,0.378236837,Open
3142,0.359856384,Open
3143,0.372753404,Open
3144,0.366520119,Open
3145,0.359570326,Open
3146,0.368821615,Open
3147,0.35785591,Open
3148,0.35324586,Open
3149,0.347219875,Open
3150,0.368234543,Open
3151,0.35324586,Open
3152,0.351548998,Open
3153,0.356589649,Open
3154,0.375443229,Open
3155,0.351640313,Open
3156,0.35515552,Open
3157,0.358038951,Open
3158,0.349776965,Open
3159,0.35498923,Open
3160,0.351640313,Open
3161,0.363899327,Open
3162,0.372906045,Open
3163,0.360676366,Open
3164,0.363994216,Open
3165,0.362716962,Open
3166,0.358038951,Open
3167,0.371360381,Open
3168,0.337487142,Open
3169,0.348043093,Open
3170,0.363149843,Open
3171,0.361395329,Open
3172,0.33786819,Open
3173,0.362822083,Open
3174,0.361448057,Open
3175,0.347301303,Open
3176,0.365875922,Open
3177,0.347682734,Open
3178,0.345864093,Open
3179,0.365059398,Open
3180,0.355821775,Open
3181,0.365537291,Open
3182,0.356105119,Open
3183,0.368442229,Open
3184,0.357321983,Open
3185,0.344744054,Open
3186,0.346879721,Open
3187,0.358593439,Open
3188,0.368415386,Open
3189,0.357288994,Open
3190,0.362281669,Open
3191,0.286804614,Open
3192,0.125333508,Open
3193,0.147073432,Open
3194,0.165256696,Open
3195,0.237194779,Open
3196,0.288879632,Open
3197,0.302025576,Open
3198,0.32310913,Open
3199,0.334542224,Open
3200,0.338002588,Open
3201,0.33446109,Open
3202,0.345231064,Open
3203,0.356639668,Open
3204,0.359007549,Open
3205,0.351775755,Open
3206,0.361612744,Open
3207,0.359007549,Open
3208,0.340988327,Open
3209,0.349081649,Open
3210,0.336225511,Open
3211,0.334103351,Open
3212,0.340645468,Open
3213,0.335393064,Open
3214,0.355806941,Open
3215,0.356873785,Open
3216,0.348759743,Open
3217,0.350010321,Open
3218,0.342613281,Open
3219,0.353483784,Open
3220,0.337154228,Open
3221,0.350245511,Open
3222,0.340633136,Open
3223,0.345135066,Open
3224,0.350507596,Open
3225,0.340003469,Open
3226,0.348984189,Open
3227,0.336017053,Open
3228,0.345949159,Open
3229,0.337822512,Open
3230,0.332282225,Open
3231,0.359225406,Open
3232,0.343288632,Open
3233,0.337834857,Open
3234,0.340964888,Open
3235,0.322247562,Open
3236,0.345581054,Open
3237,0.338413796,Open
3238,0.344926498,Open
3239,0.325138312,Open
3240,0.346299382,Open
3241,0.32517622,Open
3242,0.339319575,Open
3243,0.340523275,Open
3244,0.340655815,Open
3245,0.325584203,Open
3246,0.318509515,Open
3247,0.135006064,Blink
3248,0.148232803,Blink
3249,0.135780822,Blink
3250,0.215644197,Blink
3251,0.295488248,Open
3252,0.312205332,Open
3253,0.328021654,Open
3254,0.32646348,Open
3255,0.323902399,Open
3256,0.322835796,Open
3257,0.256056525,Blink
3258,0.145777197,Blink
3259,0.141187025,Blink
3260,0.145548629,Blink
3261,0.228720204,Blink
3262,0.277262351,Open
3263,0.294418378,Open
3264,0.319859575,Open
3265,0.329319579,Open
3266,0.318629558,Open
3267,0.33696869,Open
3268,0.342218938,Open
3269,0.347838721,Open
3270,0.337460355,Open
3271,0.342379165,Open
3272,0.347311444,Open
3273,0.342191638,Open
3274,0.347745913,Open
3275,0.338215026,Open
3276,0.323971436,Open
3277,0.314044238,Open
3278,0.299943851,Open
3279,0.19744061,Blink
3280,0.168503844,Blink
3281,0.186451263,Blink
3282,0.249982223,Blink
3283,0.287536418,Open
3284,0.317554959,Open
3285,0.31762656,Open
3286,0.333772104,Open
3287,0.338337875,Open
3288,0.333639276,Open
3289,0.345604166,Open
3290,0.347087752,Open
3291,0.347311444,Open
3292,0.342218938,Open
3293,0.334266931,Open
3294,0.346836759,Open
3295,0.347011293,Open
3296,0.361159029,Open
3297,0.352379464,Open
3298,0.358092454,Open
3299,0.338997766,Open
3300,0.350719057,Open
3301,0.349381105,Open
3302,0.335184692,Open
3303,0.336273422,Open
3304,0.342823871,Open
3305,0.353934577,Open
3306,0.354507928,Open
3307,0.349731407,Open
3308,0.351575186,Open
3309,0.345416765,Open
3310,0.341715952,Open
3311,0.342089342,Open
3312,0.345628775,Open
3313,0.36037293,Open
3314,0.35197783,Open
3315,0.352610172,Open
3316,0.34258723,Open
3317,0.35299917,Open
3318,0.34251894,Open
3319,0.355754403,Open
3320,0.354887327,Open
3321,0.357135113,Open
3322,0.368354494,Open
3323,0.363569565,Open
3324,0.349978876,Open
3325,0.355494068,Open
3326,0.353218027,Open
3327,0.362691847,Open
3328,0.367441484,Open
3329,0.366218995,Open
3330,0.347682734,Open
3331,0.358801531,Open
3332,0.357105156,Open
3333,0.350173538,Open
3334,0.351875324,Open
3335,0.353305502,Open
3336,0.351807174,Open
3337,0.355589398,Open
3338,0.355367817,Open
3339,0.357717937,Open
3340,0.359028016,Open
3341,0.36107018,Open
3342,0.353304399,Open
3343,0.352082539,Open
3344,0.353154593,Open
3345,0.357092979,Open
3346,0.355491769,Open
3347,0.345434485,Open
3348,0.336498478,Open
3349,0.359110488,Open
3350,0.352362934,Open
3351,0.349486333,Open
3352,0.350357043,Open
3353,0.361532041,Open
3354,0.345644067,Open
3355,0.349880575,Open
3356,0.341078474,Open
3357,0.3466538,Open
3358,0.336530037,Open
3359,0.184463198,Blink
3360,0.173490837,Blink
3361,0.190432931,Blink
3362,0.28692357,Blink
3363,0.317782621,Open
3364,0.32914363,Open
3365,0.349073904,Open
3366,0.348968959,Open
3367,0.337487357,Open
3368,0.34923647,Open
3369,0.349918592,Open
3370,0.347015267,Open
3371,0.3465194,Open
3372,0.365613366,Open
3373,0.354000919,Open
3374,0.357397276,Open
3375,0.339677584,Open
3376,0.346726788,Open
3377,0.346383848,Open
3378,0.344615663,Open
3379,0.350117967,Open
3380,0.342536779,Open
3381,0.328788047,Open
3382,0.348909927,Open
3383,0.337783881,Open
3384,0.350890568,Open
3385,0.342003178,Open
3386,0.352154195,Open
3387,0.349954749,Open
3388,0.357487679,Open
3389,0.353597049,Open
3390,0.346598639,Open
3391,0.341773849,Open
3392,0.3507169,Open
3393,0.356447124,Open
3394,0.341614565,Open
3395,0.341496599,Open
3396,0.336403245,Open
3397,0.335897164,Open
3398,0.349052238,Open
3399,0.344919815,Open
3400,0.339934508,Open
3401,0.334299629,Open
3402,0.346417837,Open
3403,0.330342979,Open
3404,0.341652164,Open
3405,0.342930752,Open
3406,0.35696264,Open
3407,0.3503006,Open
3408,0.347672809,Open
3409,0.341787964,Open
3410,0.3427404,Open
3411,0.355462412,Open
3412,0.349954749,Open
3413,0.349819198,Open
3414,0.340891335,Open
3415,0.346890005,Open
3416,0.354447787,Open
3417,0.350091973,Open
3418,0.342570768,Open
3419,0.346553389,Open
3420,0.341451348,Open
3421,0.360703417,Open
3422,0.346553389,Open
3423,0.346712672,Open
3424,0.354440892,Open
3425,0.347049288,Open
3426,0.36519115,Open
3427,0.366472498,Open
3428,0.347957289,Open
3429,0.358679609,Open
3430,0.346194076,Open
3431,0.350754574,Open
3432,0.344909018,Open
3433,0.341588265,Open
3434,0.341451348,Open
3435,0.341655882,Open
3436,0.352559717,Open
3437,0.340682698,Open
3438,0.366424505,Open
3439,0.346098538,Open
3440,0.34667865,Open
3441,0.33953903,Open
3442,0.341624747,Open
3443,0.341751071,Open
3444,0.354752881,Open
3445,0.343549225,Open
3446,0.341614565,Open
3447,0.344873955,Open
3448,0.349219163,Open
3449,0.340763795,Open
3450,0.332409051,Open
3451,0.336685923,Open
3452,0.341787964,Open
3453,0.32359209,Open
3454,0.345093234,Open
3455,0.340111846,Open
3456,0.34729904,Open
3457,0.349954749,Open
3458,0.327507057,Open
3459,0.336067043,Open
3460,0.357979139,Open
3461,0.346007617,Open
3462,0.341755038,Open
3463,0.341614565,Open
3464,0.341619237,Open
3465,0.341614565,Open
3466,0.350789637,Open
3467,0.347049288,Open
3468,0.341947248,Open
3469,0.344909018,Open
3470,0.341451348,Open
3471,0.360540321,Open
3472,0.355508934,Open
3473,0.337468727,Open
3474,0.351818349,Open
3475,0.353437766,Open
3476,0.342003178,Open
3477,0.33997111,Open
3478,0.354739456,Open
3479,0.351818647,Open
3480,0.354285186,Open
3481,0.352107573,Open
3482,0.363880252,Open
3483,0.354140064,Open
3484,0.349073904,Open
3485,0.359451874,Open
3486,0.355326611,Open
3487,0.355972592,Open
3488,0.346580934,Open
3489,0.345083032,Open
3490,0.362937178,Open
3491,0.357536048,Open
3492,0.343864196,Open
3493,0.348909927,Open
3494,0.325866481,Open
3495,0.354166667,Open
3496,0.339182381,Open
3497,0.350842162,Open
3498,0.359501451,Open
3499,0.350081159,Open
3500,0.362929245,Open
3501,0.341581639,Open
3502,0.350790765,Open
3503,0.341451348,Open
3504,0.347510846,Open
3505,0.3465194,Open
3506,0.341787964,Open
3507,0.344305462,Open
3508,0.320277939,Open
3509,0.169901215,Blink
3510,0.178720269,Blink
3511,0.220874266,Blink
3512,0.271389865,Blink
3513,0.287347359,Open
3514,0.305296442,Open
3515,0.308486518,Open
3516,0.344087734,Open
3517,0.354741842,Open
3518,0.346541373,Open
3519,0.346226835,Open
3520,0.34977841,Open
3521,0.348888518,Open
3522,0.351139491,Open
3523,0.347230525,Open
3524,0.355373501,Open
3525,0.346554023,Open
3526,0.354401986,Open
3527,0.365699576,Open
3528,0.36774297,Open
3529,0.362797105,Open
3530,0.362902127,Open
3531,0.348357057,Open
3532,0.363211277,Open
3533,0.349276679,Open
3534,0.355984444,Open
3535,0.35497024,Open
3536,0.367307607,Open
3537,0.341924882,Open
3538,0.349276679,Open
3539,0.356182282,Open
3540,0.366458289,Open
3541,0.352474826,Open
3542,0.352406646,Open
3543,0.349215206,Open
3544,0.348493282,Open
3545,0.370234682,Open
3546,0.359492973,Open
3547,0.345751777,Open
3548,0.352011124,Open
3549,0.348907108,Open
3550,0.354151111,Open
3551,0.357378498,Open
3552,0.355838019,Open
